isbn13,name
9791166119668,작가 정보가 없습니다.
9791166119880,"오사카에 살고 있는 샐러리맨. 공모전에 응모하고자 소설을 쓰기 시작했지만, 끈기가 없어서 단념. 문득 결심한 바가 있어서 ‘소설가가 되자’에 연재를 시작하여 지금에 이르렀음."
9791166119910,"제1회 ‘노벨업+’ 소설대상에서 입상하여 데뷔. 좋아하는 건 러브코미디, 만담, 콩트. 사람을 웃기는 걸 좋아하지만, 낮을 가리는 구석이 있음. 이 작품을 읽는 모두가 웃는 얼굴이 되기를."
9791166119941,[출간작] 성자무쌍
9791166254581,작가 정보가 없습니다.
9791166622717,"삼성증권, 씨티은행, 국민은행 등 다수 금융권 기업에서 강의, EBS 강의 및 RTN(부동산TV) 출연하였고, 현재는 해커스 패스닷컴 금융 온라인 및 오프라인 전임교수, 금융투자협회 등록교수, 한국생산성본부 강사로 활동중이다."
9791166686153,"화학 및 기술정책 전공한 공학 박사로 화학 회사에 다니면서 한편으로는 작가로도 꾸준히 활동해 오고 있다. 2006년 단편 「토끼의 아리아」가 [MBC 베스트극장]에서 영상화되면서 작품활동을 시작했다. SF를 중심으로 여러 장르에 걸쳐 다수의 단편소설집과 장편소설집을 출간했다. 『로봇공화국에서 살아남는 법』 등의 과학 교양서를 집필하기도 했고, KBS 제1 라디오 [곽재식의 과학 수다]를 비롯해 대중 매체에서도 활발히 활동하고 있다. 팟캐스트 [과학하고 앉아 있네]에 출연 중이며, 여러 대중 과학 강연을 하고 있다. 환상문학웹진 [거울]에 매달 한 편의 단편을 게재 중이다.

대학과 재학 시절 카이스트 문학상을 2회 수상했다. 『토끼의 아리아』, 『행성 대관람차』, 『가장 무서운 이야기 사건』, 『당신과 꼭 결혼하고 싶습니다』, 『지상 최대의 내기』, 『사기꾼의 심장은 천천히 뛴다』 등 다수의 소설과, 작법서 『항상 앞부분만 쓰다가 그만두는 당신을 위한 어떻게든 글쓰기』, 『삶에 지칠 때 작가가 버티는 법』, 블로그에 한국의 전통 괴물을 다룬 『한국 괴물 백과』를 연재하여 국내 최고 수준의 DB를 구축 및 출간했다. 이 외에도 과학 논픽션 『괴물 과학 안내서』, 『곽재식의 세균 박람회』 과학교양서 『로봇공화국에서 살아남는 법』을 냈다. 앤솔러지 『끝내 비명은』, 한·중·일 아시아 설화 SF 프로젝트 『일곱 번째 달 일곱 번째 밤』에 참여했다."
9791166686160,"스티븐 킹과 정유정의 영향 아래 스릴러를 쓰며 글쓰기를 연마했고, 2019년에 정보라를 접하고 본격적으로 SF를 쓰기 시작했다. SF가 선사하는 특유의 경이감을 두려움으로 착각해 너무나 늦게 그 진면목을 깨달았고, 그래서 더 열정적으로 SF 세계를 탐험 중이다. 국내의 현대 SF를 시작으로 그 범위를 해외로, 과거로 확장해 가면서 조금씩, 천천히 자기만의 색깔을 맞춰 가고 있다. 신체적인 장애로 그 속도는 매우 더디고 제한적이지만, 할 수 있는 것이 글을 쓰는 일밖에 없는 작가는 무엇보다 존재가 지닌 약점을 다루는 데 거침이 없다. 그리고 SF는 그런 약점을 다루기에 잔혹하리만큼 완벽한 장르라고 생각한다. ‘브릿G’와 ‘환상문학웹진 거울’에 단편소설을 공개하며 작품 활동을 이어오다, 2021년 제1회 문윤성 SF 문학상 대상을 받으며 마침내 세상에 나섰다. 『슈뢰딩거의 아이들』(응모 당시 작품명: 지금, 여기, 우리, 에코)은 “다양한 정체성을 지니면서도 정체성만으로 환원되지 않는 입체적인 인물 조형이 매우 인상적이며, 기술을 통한 격리와 배제에 대한 문제의식을 설득력 있게 전달했다”는 평을 받으며 심사위원 만장일치로 대상을 수상했다. 2019년 제21회 민들레문학상에서 「편지를 쓴다는 것은, 어쩌면」으로 대상을 받았고, 「저의 아내는 좀비입니다」로 예술세계 소설 부문 신인상을 받은 바 있다."
9791166686184,"본명 필리스 도로시 제임스(Phyllis Dorothy James). 애거서 크리스티와 나란히 영국의 대표적인 여성 추리작가로 손꼽히는 P. D. 제임스는 1920년 8월 3일 영국 옥스퍼드에서 태어나 케임브리지 여자고등학교에서 공부했다. 어려운 가정 형편과 ‘딸에게 고등교육을 시킬 필요가 없다’는 아버지 탓에 대학 진학을 하지 못하고 17세부터 세무사무소 비서, 영화 스태프 등 여러 직업을 전전했다. 1941년 군의관이던 남편과 결혼해 두 딸을 두었으나, 제2차 세계대전 복무 후 정신병을 얻어 돌아온 남편이 정신병원에 입원해 1964년 사망할 때까지 병원에서 관리직으로 근무하며 가족의 생계를 책임졌다. 이후 영국 국가보건기구(NHS), 내무성 경찰국과 범죄정책국에서 공무원으로 일하다 1979년 은퇴했다.

1950년대 중반부터 글쓰기를 시작했지만, 시인 겸 경관인 애덤 달글리시가 등장하는 첫 소설『그녀의 얼굴을 가려라』는 1962년이 되어서야 출간됐다. 이후 40년이 넘는 기간 동안 대표작 ‘달글리시 시리즈’ 14권을 포함, 20여 권의 추리소설 및 여러 분야의 작품을 남겼다. 그중 유일한 SF인『칠드런 오브 맨』(1992)은 영화 [그래비티]의 알폰소 쿠아론 감독이 2006년 같은 이름으로 영화화해 베니스 국제영화제에서 기술공헌상을 받는 등 지금까지도 ‘역사에 남을 걸작 SF’로 손꼽히고 있다.

1972년 출간된 책『여자에게 어울리지 않는 직업』은 서정적이고 유려한 문체와 묵직한 주제 의식, 밀도 높은 진행을 모두 갖추었다고 평가받으며, 1973년 미국 추리작가협회 최고 작품상을 수상했고, 1982년과 1997년, 그리고 1999년에 영화 및 TV 시리즈로 거듭 만들어졌다. 이 소설이 출간되던 1970년대 초반까지 추리소설에서 여성은 범죄의 대상 혹은 심약한 주변 인물이나 주인공 남성의 보조적 역할에 머물렀으나, 이 책의 출간 즉시 주인공 코델리아 그레이는 범죄 및 사회 편견에 맞서 당당히 실력으로 사건을 해결하는 여자 탐정의 이상적 모델을 정립했다는 평가를 받으며 많은 후배들이 등장하는 길을 닦았다.

P. D. 제임스는 영국 왕립문학회와 왕립예술회 회원이었으며, BBC 운영이사와 예술위원회 산하 문학자문단 단장을 역임했고, 영국문화원 이사, 미들섹스와 런던의 치안판사로 일했다. 영국법정변호사협회의 명예회원이기도 했다. 미국과 영국의 추리작가협회 양쪽에서 최고의 영예인 그랜드마스터와 다이아몬드 대거 칭호를 받았고, 국가예술클럽의 문학 부문 명예훈장을 포함, 여러 상을 받았다. 영국의 일곱 군데 대학에서 명예학위를 받았으며 1983년에는 대영제국 4등 훈장을, 1991년에는 ‘홀랜드 파크 남작 제임스’라는 당대귀족 칭호를 수여했다. 1997년 영국저작권협회 의장으로 선출되어 2013년 8월까지 직무를 수행했고, 2014년 11월 27일, 옥스퍼드 자택에서 95세의 나이로 생을 마감했다."
9791166812453,"스승인 플라톤과 함께 2천여 년 서양철학사에서 가장 중요한 역할을 차지하는 위인이다. 1998년 저명한 현대 철학자들이 뽑은 “서양철학사에 가장 큰 영향을 끼친 철학자”에서 1위를 차지하기도 했다. “최고의 목적”이라는 뜻의 이름을 지닌 아리스토텔레스는 기원전 384년에 북부 그리스 마케도니아 지방의 스타게이로스에서 태어났다. 그의 아버지 니코마코스는 왕의 주치의였다고 하는데, 아리스토텔레스가 어릴 때 죽었다. 그가 17살 때 어머니마저 죽은 뒤 후견인인 프록세노스에 의해 아테나이에 있는 플라톤의 아카데메이아로 보내졌고, 거기에서 20년간 머물렀다.

기원전 347년에 플라톤이 죽자, 아리스토텔레스는 아카데메이아를 플라톤의 조카인 스페우시포스에게 맡기고, 철학의 후원자였던 소아시아 아소스의 왕 헤르메이아스에게 갔다. 거기서 그는 헤르메이아스의 조카인 피티아스와 결혼해 딸 하나를 두었다. 기원전 345년에 헤르메이아스가 페르시아인들에게 살해되자, 그는 레스보스 섬의 미틸레네로 갔고, 거기에서 수제자이자 가장 가까운 동료가 된 테오프라스토스를 만났다. 기원전 342년에는 마케도니아의 왕 필리포스 2세의 초청으로 나중에 알렉산드로스 대왕이 된 왕세자의 가정교사가 되었다.

기원전 335년에 그는 다시 아테나이로 돌아와서, 자신의 독자적인 교육기관인 리케이온을 세웠고, 이것이 소요학파의 기원이 된다. 이 시기가 그의 생애에서 가장 중요한 시기였다. 그가 쓴 책들과 글들 다수는 이 기간에 쓰인 것으로 여겨진다. 그의 지성과 폭과 깊이는 상상을 초월할 정도였다. 그가 다룬 분야들은 논리학, 형이상학, 인식론, 심리학, 윤리학, 정치학, 수사학, 미학, 동물학, 식물학, 자연학, 철학사, 정치사 등으로 아주 폭이 넓었다. 그의 대표적 저서로는 『니코마코스 윤리학』, 『형이상학』, 『자연학』, 『정치학』, 『범주론』, 『명제론』, 『수사학』, 『시학』 등이 있다.

기원전 323년에 알렉산드로스 대왕이 죽자, 아테나이에서는 반마케도니아 정서가 강해지고 그는 불경죄로 고발된다. 그렇게 해서 그는 에우보이아의 칼키스로 떠났고, 그 다음 해 62세의 나이로 별세했다."
9791166815386,"1797년 영국 런던에서 급진 정치사상가인 윌리엄 고드윈과 여성주의자 메리 울스턴크래프트 사이에서 태어났다. 시인 P.B.셸리의 두 번째 아내이다. 어머니는 그녀가 태어난 지 11일 만에 산욕열로 사망한다. 1814년, 17세였던 메리는 유부남이었던 시인 퍼시 비시 셸리를 만나 사랑에 빠져 외국으로 도피 행각을 벌인다. 1816년, 셸리의 아내가 자살하자 메리는 셸리와 정식으로 결혼식을 올린다. 그녀는 스위스 제네바 근처에서 지내면서 『프랑켄슈타인(Frankenstein)』(1818)을 구상한다. 스위스 체재 중에 쓴 『프랑켄슈타인』(1818)은 남편과 시인 바이런에게서 힌트를 얻은 것으로, 인간과 똑같은 능력을 갖춘 기괴한 형상의 거대한 인조인간을 다룸으로써 오늘날 과학소설(SF)의 선구가 되었다.

1822년, 남편 셸리가 항해를 떠났다가 바다에서 실종된다. 그래서 그녀는 25세에 혼자가 되고, 네 명의 아이 중 셋을 잃는 비극을 겪게 된다. 그녀는 재혼하지 않고 활발한 창작 활동을 이어 나간다. 당시 산업혁명의 여파로 에너지 활용에 관한 과학 연구가 많았는데, 메리 셸리는 ‘갈바니즘’(galvanism)이라는 생체전기 실험에 큰 관심을 보이며 당대의 첨단과학 이론을 적극 활용하여 새 기술이 가져올 가능성과 이에 따르는 윤리와 책임이라는 담론을 독창적인 이야기에 엮었다.

1823년에는 역사 소설 『발퍼가(Valperga)』가 출간되고, 1826년에는 전염병에 걸려 인류가 단 한 사람만 남고 전멸하는 과학 소설 『마지막 사람(The last Man)』이 출간된다. 이후에도 역사 소설 『퍼킨 워벡의 행운(The Fortunes of Perkin Warbeck)』(1830), 자전적 소설 『로도어(Lodore)』(1835), 마지막 소설 『포크너(Falkner)』(1837)가 차례로 출간된다. 1839년에 남편의 전집을 편집 및 출판했다. 그녀는 1851년 2월 1일, 투병 끝에 54세를 일기로 생을 마감한다.

대표 작품으로는 『프랑켄슈타인』, 『최후의 인간』, 『퍼킨 워벡의 풍운: 로맨스』, 『로도어』, 『포크너』 등이 있다."
9791166830303,"1945년 충청남도 서천군 시초면 초현리 111번지 그의 외가에서 출생하여 공주사범학교와 충남대학교 교육대학원을 졸업하고 오랫동안 초등학교 교사로 재직했다. 2007년 공주 장기 초등학교 교장을 끝으로 43년간의 교직 생활을 마친 뒤, 공주문화원장을 거쳐 현재는 공주풀꽃문학관을 운영하고 있다. 1971년 [서울신문(현, 대한매일)] 신춘문예 시 「대숲 아래서」가 당선되어 문단에 데뷔, 등단 이후 끊임없는 왕성한 창작 활동으로 수천 편에 이르는 시 작품을 발표해왔으며, 쉽고 간결한 시어로 소박하고 따뜻한 자연의 감성을 담아 많은 독자의 사랑을 받아왔다. 한국인이 가장 사랑하는 시로 「풀꽃」이 선정될 만큼 사랑받는 대표적인 국민 시인이다. 흙의문학상, 충남문화상, 현대불교문학상, 박용래문학상, 시와시학상, 향토문학상, 편운문학상, 황조근정훈장, 한국시인협회상, 정지용문학상, 공초문학상, 유심작품상, 김삿갓문학상 등 많은 상을 수상하였다.

1973년에는 첫 시집 『대숲 아래서』 펴냈고, 이후 1981년 산문집 『대숲에 어리는 별빛』, 1988년 선시집 『빈손의 노래』, 1999년 시화집 『사랑하는 마음 내게 있어도』, 2001년 이성선, 송수권과의 3인 시집 『별 아래 잠든 시인』, 2004년 동화집 『외톨이』, 2006년 『나태주 시선집』, 『울지 마라 아내여』, 『지상에서의 며칠』를 비롯하여 『누님의 가을』, 『막동리 소묘』, 『산촌엽서』, 『눈부신 속살』, 『그 길에 네가 먼저 있었다』, 『아직도 너를 사랑해서 슬프다』, 『마음이 살짝 기운다』, 『어리신 어머니』, 『풀꽃과 놀다』, 『혼자서도 꽃인 너에게』, 『좋다고 하니까 나도 좋다』 등 다양한 분야의 많은 문학작품을 출간하였다.

1972년 「새여울시동인회」 동인, 1995년엔 「금강시마을」 회원, 1993년부터 1994년까지 충남문인협회 회장, 2002년부터 2003년까지 공주문인협회 회장, 2001년부터 2002년까지 공주녹색연합 대표 등을 역임하였으며, 공주문화원 원장, 계간 「불교문예」 편집주간, 격월간 시잡지 「시를 사랑하는 사람들」 공동주간, 지역문학인회 공동좌장, 한국시인협회 심의위원장(부회장)을 지냈다.
주로 집에서 글을 쓰고 초청해 주는 곳이 있으면 찾아가 문학 강연을 하고 있다. 청소년기의 꿈은 첫째가 시인이 되는 것, 둘째가 예쁜 여자와 결혼해서 사는 것, 셋째가 공주에서 사는 것이었는데 오늘에 이르러 그 꿈을 모두 이루었다고 말하는 사람이다. 지금은 공주에서 살면서 공주풀꽃문학관을 건립, 운영하고 있으며 풀꽃문학상과 해외풀꽃문학상을 제정해 시행하고 있고, 현재 공주문화원장과 충남문화원연합회장으로 활동하고 있다. 풀꽃문학관에서, 서점에서, 도서관에서, 전국 방방곡곡 사람들을 만나러 다니는 게 요즘의 일상이다. 가깝고 조그마한, 손 뻗으면 충분히 닿을 수 있는 시인으로 기억되고 싶다."
9791166830785,"보스턴 대학교에서 컴퓨터 사이언스를 전공하고 서울대 MBA를 졸업하였으며 국내 대기업, 외국계 기업 등에서 근무한 경력이 있습니다. 현재 유튜브 ‘미쉘 TV’, 네이버 카페 ‘미자모’를 통해 선한 정보를 나누고, 독서 모임, 엄마표 영어 공부 모임 등에서 활발히 활동하고 있습니다. 그동안 미국 교육 문화와 한국 교육 시스템의 장점을 융합한 방식으로 자녀들을 교육했으며, 그렇게 터득한 교육 철학을 많은 가정과 공유하고 싶어 1인 크리에이터로 활동하고 있습니다. 유튜브에서 영어책 읽기의 중요성에 대한 콘텐츠를 많이 다뤘지만 좀 더 체계적으로 이를 전하고자 한 권의 책에 정리하였습니다. 책을 통해서 엄마표 영어의 본질을 알리고, 교육 방법에 대한 정보가 부족해 어려움을 겪는 엄마들의 갈증을 해소하며, 모든 교육의 원동력이 될 수 있는 엄마표 교육 철학을 함께 공유하고 싶습니다. 아이들이 제대로 된 교육과 사랑을 받으며 성장하여 바른 사회 구성원이 될 수 있길 희망합니다."
9791166941627,"미신을 믿는 소녀이자 유명한 이모티콘 짤 부자. 요리는 곰손, 셀카는 똥손에, 굼벵이 기어가는 타자 실력으로 기분에 따라 글을 쓴다. ……사실은 모두 거짓말이다. 오후에 차 한 잔을 마시며 먼 곳을 바라보면서 아끼는 노트에 시를 쓰는 것을 좋아한다. ……아니, 이게 더 거짓말이다. 사실 나는 그저 글을 쓰는 사람일 뿐이다. 『마도조사』, 『인사반파자구계통』, 『인사반파자구계통』 시리즈를 썼다."
9791166941634,"미신을 믿는 소녀이자 유명한 이모티콘 짤 부자. 요리는 곰손, 셀카는 똥손에, 굼벵이 기어가는 타자 실력으로 기분에 따라 글을 쓴다. ……사실은 모두 거짓말이다. 오후에 차 한 잔을 마시며 먼 곳을 바라보면서 아끼는 노트에 시를 쓰는 것을 좋아한다. ……아니, 이게 더 거짓말이다. 사실 나는 그저 글을 쓰는 사람일 뿐이다. 『마도조사』, 『인사반파자구계통』, 『인사반파자구계통』 시리즈를 썼다."
9791167030191,"경상북도 안동에서 태어나 초등학교 2학년 때 서울로 올라왔다. 어려서부터 글쓰기를 좋아해 소설가 되는 게 꿈이었다. 중학교 3학년 때 처음으로 소설을 썼는데, 그걸 보신 선생님들로부터 칭찬과 주목을 받았다. 곧 소설가가 될 거라 믿었다. 정말 그런 줄 알았다. 그러나 소설가의 길은 멀고 아득했다. 신춘문예에도 몇 번 떨어졌다. 박완서 선생님을 마음의 멘토로 삼은 덕에, 늦게나마 1995년에 신라문학대상으로 등단의 과정을 거쳤다. 꿈을 이룬 셈이다.

2005년도에 첫 창작집 『그 겨울의 우화』를 발표하였고, 2009년에 출간한 『덕혜옹주』가 베스트셀러 도서에 선정되며 독자들로부터 과분한 사랑을 받았다. 2016년 상영된 동명의 영화 [덕혜옹주]의 원작으로 지금까지 꾸준한 사랑을 이어오고 있다. 독자들의 사랑에 감사하며 더 열심히 쓰겠다는 다짐이 5년 만에 『은주』로 결실을 본다. 여전히 ‘한국문인협회’와 ‘소설21세기’에 몸담고 있으며, 앞으로도 꼭 쓰고 싶은 주제의 소설을 몇 권 더 쓸 계획이다.

2016년에는 일제강점기인 1940년대를 살아간 세 여자 이야기를 그린 장편소설 『몽화』와 중·단편집 『달의 행로』를 펴냈다. 『엄니』는 『몽화』 이후 3년 만에 발표하는 장편소설로, 가족 구성원의 역할과 의미에 대한 소통의 장을 마련한다. 그는 현재 [한국소설가협회]와 [소설21세기]에 몸담고 있으면서, 아직 머릿속에서 익지 않은 몇 편의 장편을 쓸 수 있는 시간이 허락되기를 꿈꾸고 있다. 그의 소설은 지금까지 러시아 일본 베트남 태국 인도네시아 등 여러 나라에서 번역 출간되어 해외독자들과도 소통해오고 있다.

우리나라 최초의 여성 유학생이자 유관순 열사의 스승이며, 덕혜옹주의 오라버니인 의친왕 이강과 함께 꺼져가는 조선의 등불을 지키려 했던 독립운동가 하란사의 여정을 담아낸 『하란사』를 펴냈다."
9791167132758,"온전히 몰입되는 이야기, 그런 글을 쓰고 싶다."
9791167133663,"종이책 출간작 『미스 황후』, 『우리 집, 맹수 한 마리』, 『흔痕』, 『언트루 스캔들』 등이 있고, 전자책 출간작 『아찔한 남자』, 『네가 울잖아』 등이 있다. 지수안으로 활동하다가 안시윤으로 개명했다."
9791167140050,"경상북도 문경에서 태어나 충북 충주에서 자랐다. 그러나 서울에서 가장 오래 살았다. 중앙대 문예창작학과를 졸업하고 동 대학원 박사과정을 수료했다. 1992년 [문화일보] 신춘문예에 시가 당선되어 등단했으며, 대학 재학 중에 쓴 노랫말 [너무 아픈 사랑은 사랑이 아니었음을]이 김광석에 의해 노래로 불리기도 했다.

등단 후 18년간 공식적인 작품 발표를 하지 않다가 2010년 첫 시집 『상처적 체질』을, 2016년 두 번째 시집 『어떻게든 이별』을 출간했다. 산문집 『사랑이 다시 내게 말을 거네』, 카툰 픽션(스토리툰) 『싸나희 순정』을 세상에 내놨다. 한국의 대표 서정시 81편을 엮은 『당신에게 시가 있다면 당신은 혼자가 아닙니다』를 함께 펴냈다."
9791167370280,"소설가. 1966년 전남 함평 출생이다. 대학 시절에는 국문과 친구들의 소설 숙제를 대신 써 주면서 창작에 대한 갈증을 달랬고, 직장에 다닐 때는 ‘감각’을 잃지 않기 위해 홀로 무수히 쓰고 버리는 고독한 시절을 보내기도 하였다. 소설을 쓰는 동안 아이의 세계에 발을 딛고 어른의 창턱에 손을 뻗는 중학교 1학년인 아들의 성장 모습과, 스스로 지나온 십대의 기억 속에서 그 또래 아이들의 에너지와 변덕스러움, 한순간의 영악함 같은 심리 상태가 생생하게 떠올랐으며 덕분에 유쾌하게 종횡무진 이야기를 끌고 가는 입심이 돋보인다는 평을 받았다.

2007년 삼 년에 걸친 구상과 집필 끝에 탄생한 『내 인생의 스프링 캠프』로 5천만 원 고료 제1회 세계청소년문학상을 수상, 문단의 주목을 받기 시작했다. 등단 이후 쏟아지는 원고 청탁을 거절하고 치밀한 자료조사와 취재를 바탕으로 『내 심장을 쏴라』 집필에만 몰두해 다시 1억 원 고료 2009년 제5회 세계문학상을 수상하는 영예를 안았고, 이 작품은 심사위원들로부터 강렬한 주제의식과 탁월한 구성, 스토리를 관통하는 유머와 반전이 빼어나다는 평을 들었다.

'내 인생의 스프링 캠프'는 어느 날 갑자기 낯선 세상으로 뛰어든 열다섯 살 세 애송이들이 펼치는 ‘개판’ 여행. 청룡열차를 탄 것 같은 속도감 있는 문체, 유머 가득 담긴 입담 속에 펼쳐지는 십대들의 풋풋한 사랑과 그 비밀스러운 성장 이야기를 담았다. 또한 차기작‘내 심장을 쏴라’는 정신병원을 배경으로 한다. 자신을 옥죄는 운명에 맞서 새로운 인생을 향해 탈출을 꿈꾸는 두 젊은이의 고군분투가 정신병원을 통해 형상화한다. 이것이 바로 작가가 말하는 운명과 생존의 이야기다. 누구보다 가깝게 삶과 죽음의 의미를 배운 작가는 간호사를 했던 경험이 죽음에 대한 특별한 시각을 가지게 했다는 점을 전달하였다. 심사위원들로부터 강렬한 주제의식과 탁월한 구성, 스토리를 관통하는 유머와 반전이 빼어나다는 평을 들었다.

2011년 발표한 장편소설 『7년의 밤』, 『28』, 『종의 기원』은 주요 언론과 서점에서 ‘올해의 책’으로 선정되며 큰 화제를 모았고, 영미권을 비롯해 프랑스, 독일, 핀란드, 중국, 일본, 브라질 등 해외 20여 개국에서 번역 출판되면서 많은 독자들의 사랑을 받고 있다. 이외에도 에세이 『정유정의 히말라야 환상방황』 『정유정, 이야기를 이야기하다』가 있다. 『진이, 지니』, 『완전한 행복』을 출간했다."
9791167370433,"서울에서 태어나 이화여대 교육학과를 졸업했다. 2010년 실천문학 신인상에 단편소설 「여보세요」가 당선되며 작품 활동을 시작했다. 2014년 단편 「4인용 식탁」으로 ‘젊은소설’(문학나무)에 선정되었고, 2016년 경기문화재단 전문예술창작지원사업 문학 분야에 선정되었다. 작품으로는 장편소설 『필래요』, 『개 다섯 마리의 밤』, 소설집 『소풍』 등이 있다."
9791167370471,"거침없는 필력과 방대하고도 독자적인 세계관으로 전 세계 SF·판타지 애호가들로부터 절대적 지지를 얻고 있는 작가다. 1971년 [갤럭시]에『영웅(The Hero)』을 발표하면서 문단에 입문했으며, 1975년『리아를 위한 노래(A Song for Lya)』로 휴고상을, 1980년『샌드킹(Sandkings)』으로 휴고상과 네뷸러상을 받으며 두각을 보였다. 또한 방송작가로도 활약, 1980년대 인기 시리즈였던『미녀와 야수』를 집필하고 제작하였다. 그가 다시금 소설로 돌아와 선보인 작품이 바로『얼음과 불의 노래(A Song of Ice and Fire)』시리즈다. 마틴은 이 작품으로 ‘미국의 톨킨’ ‘금세기 최고의 걸작 탄생’이라는 찬사를 받으며 일약 평단과 대중 모두가 주목하는 작가로 거듭난다. 마틴은 이 작품을 원작으로 하고 그 자신이 작가 겸 프로듀서로 참여한 드라마 [왕좌의 게임] 시리즈가 돌풍을 일으키면서 다시금 전기를 맞는다. 현재 그는 전 세계 47개국에서 출간되고, 7천만 독자가 읽은 초대형 밀리언셀러의 작가로서 높은 인기를 구가하고 있다. 3부『검의 폭풍(A Storm of Swords)』과 5부『드래곤과의 춤(A Dance with Dragons)』으로 로커스상을 수상했으며, 드라마 [왕좌의 게임]으로 휴고상과 에미상을 수상했다. 또한 2011년 [타임] 선정 ‘세계에서 가장 영향력 있는 인물 100인’에 오르기도 했다."
9791170400097,"1945년 충청남도 서천군 시초면 초현리 111번지 그의 외가에서 출생하여 공주사범학교와 충남대학교 교육대학원을 졸업하고 오랫동안 초등학교 교사로 재직했다. 2007년 공주 장기 초등학교 교장을 끝으로 43년간의 교직 생활을 마친 뒤, 공주문화원장을 거쳐 현재는 공주풀꽃문학관을 운영하고 있다. 1971년 [서울신문(현, 대한매일)] 신춘문예 시 「대숲 아래서」가 당선되어 문단에 데뷔, 등단 이후 끊임없는 왕성한 창작 활동으로 수천 편에 이르는 시 작품을 발표해왔으며, 쉽고 간결한 시어로 소박하고 따뜻한 자연의 감성을 담아 많은 독자의 사랑을 받아왔다. 한국인이 가장 사랑하는 시로 「풀꽃」이 선정될 만큼 사랑받는 대표적인 국민 시인이다. 흙의문학상, 충남문화상, 현대불교문학상, 박용래문학상, 시와시학상, 향토문학상, 편운문학상, 황조근정훈장, 한국시인협회상, 정지용문학상, 공초문학상, 유심작품상, 김삿갓문학상 등 많은 상을 수상하였다.

1973년에는 첫 시집 『대숲 아래서』 펴냈고, 이후 1981년 산문집 『대숲에 어리는 별빛』, 1988년 선시집 『빈손의 노래』, 1999년 시화집 『사랑하는 마음 내게 있어도』, 2001년 이성선, 송수권과의 3인 시집 『별 아래 잠든 시인』, 2004년 동화집 『외톨이』, 2006년 『나태주 시선집』, 『울지 마라 아내여』, 『지상에서의 며칠』를 비롯하여 『누님의 가을』, 『막동리 소묘』, 『산촌엽서』, 『눈부신 속살』, 『그 길에 네가 먼저 있었다』, 『아직도 너를 사랑해서 슬프다』, 『마음이 살짝 기운다』, 『어리신 어머니』, 『풀꽃과 놀다』, 『혼자서도 꽃인 너에게』, 『좋다고 하니까 나도 좋다』 등 다양한 분야의 많은 문학작품을 출간하였다.

1972년 「새여울시동인회」 동인, 1995년엔 「금강시마을」 회원, 1993년부터 1994년까지 충남문인협회 회장, 2002년부터 2003년까지 공주문인협회 회장, 2001년부터 2002년까지 공주녹색연합 대표 등을 역임하였으며, 공주문화원 원장, 계간 「불교문예」 편집주간, 격월간 시잡지 「시를 사랑하는 사람들」 공동주간, 지역문학인회 공동좌장, 한국시인협회 심의위원장(부회장)을 지냈다.
주로 집에서 글을 쓰고 초청해 주는 곳이 있으면 찾아가 문학 강연을 하고 있다. 청소년기의 꿈은 첫째가 시인이 되는 것, 둘째가 예쁜 여자와 결혼해서 사는 것, 셋째가 공주에서 사는 것이었는데 오늘에 이르러 그 꿈을 모두 이루었다고 말하는 사람이다. 지금은 공주에서 살면서 공주풀꽃문학관을 건립, 운영하고 있으며 풀꽃문학상과 해외풀꽃문학상을 제정해 시행하고 있고, 현재 공주문화원장과 충남문화원연합회장으로 활동하고 있다. 풀꽃문학관에서, 서점에서, 도서관에서, 전국 방방곡곡 사람들을 만나러 다니는 게 요즘의 일상이다. 가깝고 조그마한, 손 뻗으면 충분히 닿을 수 있는 시인으로 기억되고 싶다."
